Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (718.0, 384.0)
Current resolution is (1436.0, 768.0)
Using Mouse as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y
11-08-27-0457430,511.5586,450.7734
11-08-27-0739070,678.5,485.2031
11-08-27-1134470,868.7383,523.4609
11-08-27-1818440,1038.809,528.6758
11-08-27-2138190,1069.066,528.6758
11-08-27-2496760,1078.328,529.6758
11-08-27-2815290,1078.328,533.7656
11-08-27-3134140,1055.375,552.543
11-08-27-3455400,1035.551,566.1094
11-08-27-4132070,710.0156,564.3711
11-08-27-4498300,569.1602,501.7656
11-08-27-4854710,478.3867,421.4258
11-08-27-5217750,438.7383,361.9531
11-08-27-5578180,427.2617,327.5234
11-08-27-5896710,426.5664,315.6992
11-08-27-6492660,698.8867,289.6133
11-08-27-6816310,841.8281,278.1367
11-08-27-7136850,931.5586,278.1367
11-08-27-7457480,975.3828,282.3125
11-08-27-8173950,1019.551,336.5664
11-08-27-8499900,1020.594,349.0859
11-08-27-8894100,985.1211,405.4297
11-08-27-9136940,923.2109,462.4648
11-08-27-9460820,860.6094,489.5938
11-08-28-0056740,521.5156,509.418
11-08-28-0379440,433.8711,439.5117
11-08-28-0707150,406.7422,376.2148
11-08-28-1297900,405.6992,333.4375
11-08-28-1617040,411.9609,317.7852
11-08-28-1973140,417.1758,304.2227
11-08-28-2297620,418.2188,292.7461
11-08-28-2891130,389.3555,285.0938
11-08-28-3297330,375.7891,293.4414
11-08-28-3698060,366.3984,382.125
11-08-28-4016080,383.0938,446.8164
11-08-28-4336300,441.1758,485.7695
11-08-28-4653370,547.5977,501.418
11-08-28-5295460,793.8359,495.1602
11-08-28-5615090,923.2109,475.3359
11-08-28-5935290,1008.074,469.4219
11-08-28-6257230,1045.637,471.5078
11-08-28-6851280,1068.59,508.0273
11-08-28-7256120,1061.285,550.8047
11-08-28-7615930,1019.551,590.4531
11-08-28-7936340,949.2969,623.4922
11-08-28-8255210,885.6523,639.1445
11-08-28-8895000,792.793,681.9219
11-08-28-9214320,771.2266,702.7891
11-08-28-9536370,762.8828,726.7891
11-08-28-9854280,762.8828,739.3086
11-08-29-0613920,762.8828,744.1328
11-08-29-0976160,760.0977,746.2188
11-08-29-1292980,741.3164,751.4375
11-08-29-1572920,724.625,757.6992
11-08-29-1896070,712.1055,761.8711
11-08-29-2295750,706.8867,765
11-08-29-2894970,701.6719,771.957
11-08-29-3221800,701.6719,774
11-08-29-3536740,700.625,778.1758
11-08-29-4214410,696.8008,790
11-08-29-4493920,694.7148,796.2578
11-08-29-4894420,693.6719,802.5195
11-08-29-5172340,691.5859,807.7344
11-08-29-5497670,689.4961,810.8672
11-08-29-6133100,687.4102,812.2578
11-08-29-6491040,687.4102,812.2578
11-08-29-6822170,687.4102,812.2578
11-08-29-7136320,687.4102,812.2578
11-08-29-7496530,687.4102,812.2578
11-08-29-7899260,687.4102,812.2578
