Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (703.5, 384.0)
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y
16-19-59-7802880,685.9141,352.8281
16-19-59-9364940,685.9141,352.8281
16-20-00-0685300,685.9141,352.8281
16-20-00-2292040,685.9141,352.8281
16-20-00-3815360,685.9141,352.8281
16-20-00-5294190,685.9141,352.8281
16-20-00-6926420,685.9141,352.8281
16-20-00-8483980,685.9141,352.8281
16-20-01-0014970,685.9141,352.8281
16-20-01-1537650,685.9141,352.8281
16-20-01-3166330,685.9141,352.8281
16-20-01-4781260,685.9141,352.8281
16-20-01-6338790,685.9141,352.8281
16-20-01-7979990,685.9141,352.8281
16-20-01-9441030,685.9141,352.8281
16-20-02-0879240,547.0586,622.1055
16-20-02-2397090,547.0586,622.1055
16-20-02-3880730,544.0156,779.2188
16-20-02-5400390,643.832,797.3047
16-20-02-6841010,663.6133,808.043
16-20-02-8403330,665.0039,811.5195
16-20-02-9654520,665.0039,811.5195
