Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (467.5, 253.0)
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y
16-05-04-1325483,875,-21
16-05-04-3055582,875,-21
16-05-04-4795681,875,-21
16-05-04-6535781,875,-21
16-05-07-4127359,875,-21
16-05-07-5757452,875,-21
16-05-07-7527553,875,-21
16-05-07-9257652,875,-21
16-05-08-0977751,875,-21
16-05-08-2627845,875,-21
16-05-08-4397946,875,-21
16-05-08-6238052,875,-21
16-05-08-7868145,875,-21
16-05-08-9468236,875,-21
16-05-09-1078328,875,-21
16-05-09-2658419,875,-21
16-05-09-4318514,875,-21
16-05-09-5958608,875,-21
16-05-09-7598701,875,-21
16-05-09-9158791,875,-21
16-05-10-0808885,875,-21
16-05-10-2428978,875,-21
16-05-10-4019069,875,-21
16-05-10-5709165,875,-21
16-05-10-7299256,875,-21
16-05-10-8919349,875,-21
16-05-11-0549442,875,-21
16-05-11-2179535,875,-21
16-05-11-3719623,875,-21
16-05-11-5319715,875,-21
16-05-11-6899805,875,-21
16-05-11-8499897,875,-21
16-05-12-0119990,875,-21
16-05-12-1710080,875,-21
16-05-12-3260169,875,-21
16-05-12-4810258,875,-21
16-05-12-6740368,875,-21
16-05-12-8070444,875,-21
16-05-12-9680536,875,-21
16-05-13-1310630,875,-21
16-05-13-2710710,875,-21
16-05-13-4390806,875,-21
16-05-13-6010898,875,-21
16-05-13-7630991,875,-21
16-05-13-9231083,875,-21
16-05-14-0991183,875,-21
16-05-14-2541272,875,-21
16-05-14-4121362,875,-21
16-05-14-5721454,875,-21
16-05-14-7331546,875,-21
16-05-14-8921637,875,-21
16-05-15-0521728,875,-21
16-05-15-2151822,875,-21
16-05-15-3731912,875,-21
16-05-15-5312002,875,-21
16-05-15-6942096,875,-21
16-05-15-8502185,875,-21
16-05-16-0082275,875,-21
16-05-16-1492356,875,-21
16-05-16-3102448,875,-21
16-05-16-5082561,875,-21
16-05-16-6722655,875,-21
16-05-16-8312746,875,-21
16-05-16-9912838,875,-21
16-05-17-1512929,875,-21
16-05-17-3113021,875,-21
16-05-17-4743114,875,-21
16-05-17-6343205,875,-21
16-05-17-7973299,875,-21
16-05-17-9533388,875,-21
16-05-18-1143480,875,-21
16-05-18-2753572,875,-21
16-05-18-4313661,875,-21
16-05-18-5933754,875,-21
16-05-18-7503844,875,-21
16-05-18-9113936,875,-21
16-05-19-0694026,875,-21
16-05-19-2404124,875,-21
16-05-19-4164225,875,-21
16-05-19-5484300,875,-21
16-05-19-7124394,875,-21
16-05-19-8714485,875,-21
16-05-20-0284575,875,-21
16-05-20-1914668,875,-21
16-05-20-3504759,875,-21
16-05-20-5234858,875,-21
16-05-20-6834949,875,-21
16-05-20-8445041,875,-21
16-05-21-0055134,875,-21
16-05-21-1665226,875,-21
16-05-21-3265317,875,-21
16-05-21-4875409,875,-21
16-05-21-6535504,875,-21
16-05-21-8225601,875,-21
16-05-21-9745688,875,-21
16-05-22-1365780,875,-21
16-05-22-3055877,875,-21
16-05-22-4775975,875,-21
16-05-37-9714837,875,-21
16-05-38-1144919,875,-21
16-05-38-2775013,875,-21
16-05-38-4405106,875,-21
16-05-38-6045200,875,-21
16-05-38-7635291,875,-21
16-05-38-9235382,875,-21
16-05-39-0825473,875,-21
16-05-39-2405563,875,-21
16-05-39-4025656,875,-21
16-05-39-5725753,875,-21
16-05-39-7315844,875,-21
16-05-39-8955938,875,-21
16-05-40-0566030,875,-21
16-05-40-2156121,875,-21
16-05-40-3766213,875,-21
16-05-40-5366305,875,-21
16-05-40-6936394,875,-21
16-05-40-8546487,875,-21
16-05-41-0106576,875,-21
16-05-41-1666665,875,-21
16-05-41-3286758,875,-21
16-05-41-4886849,875,-21
16-05-41-6486941,875,-21
16-05-41-8097033,875,-21
16-05-41-9707125,875,-21
16-05-42-1317217,875,-21
16-05-42-2927309,875,-21
16-05-42-4457397,875,-21
16-05-42-6107491,875,-21
16-05-42-7667580,875,-21
16-05-42-9247671,875,-21
16-05-43-0827761,875,-21
16-05-43-2417852,875,-21
16-05-43-4017943,875,-21
16-05-43-5688039,875,-21
16-05-43-7278130,875,-21
16-05-43-8888222,875,-21
16-05-44-0468312,875,-21
16-05-44-2098406,875,-21
16-05-44-3728499,875,-21
16-05-44-5348592,875,-21
16-05-44-6958684,875,-21
16-05-44-8578776,875,-21
16-05-45-0178868,875,-21
16-05-45-1768959,875,-21
16-05-45-3349049,875,-21
16-05-45-4979142,875,-21
16-05-45-6599235,875,-21
16-05-45-8179325,875,-21
16-05-45-9789417,875,-21
16-05-46-1479514,875,-21
16-05-46-3089606,875,-21
16-05-46-4689698,875,-21
16-05-46-6329792,875,-21
16-05-46-7919883,875,-21
16-05-52-2873026,875,-21
16-05-52-4163099,875,-21
16-05-52-5873197,875,-21
16-05-52-7513291,875,-21
16-05-52-9113383,875,-21
16-05-53-0693473,875,-21
16-05-53-2323566,875,-21
16-05-53-3943659,875,-21
16-05-53-5543750,875,-21
16-05-53-7133841,875,-21
16-05-53-8833939,522,224
16-05-54-0464032,522,224
16-05-54-2054123,522,224
16-05-54-3704217,522,224
16-05-54-5314309,522,224
16-05-54-6924401,522,224
16-05-54-8524493,522,224
16-05-55-0134585,522,224
16-05-55-1714675,499,217
16-05-55-3334768,432,190
16-05-55-4924859,396,171
16-05-55-6554952,396,171
16-05-55-8175045,360,149
16-05-55-9765136,377,159
16-05-56-1375228,549,253
16-05-56-2985320,547,253
16-05-56-4615413,541,246
16-05-56-6235506,541,246
16-05-56-7845598,514,248
16-05-56-9445689,488,253
16-05-57-1045781,466,240
16-05-57-2645873,465,240
16-05-57-4295967,465,240
16-05-57-5906059,465,240
16-05-57-7536152,465,240
16-05-57-9156245,465,240
16-05-58-0746336,465,240
16-05-58-2346427,465,240
16-05-58-3936518,465,240
16-05-58-5546610,465,240
16-05-58-7156702,465,240
16-05-58-8766795,465,240
16-05-59-0346885,465,240
16-05-59-1976978,465,240
16-05-59-3407060,465,240
16-05-59-4997151,465,240
16-05-59-6607243,465,240
16-05-59-8207335,465,240
16-05-59-9767424,465,240
16-06-00-1377516,465,240
16-06-00-2957606,465,240
16-06-00-4507695,473,249
16-06-00-6097786,528,277
16-06-00-7697877,567,303
16-06-00-9297969,600,331
16-06-01-0908061,600,331
16-06-01-2508153,600,331
16-06-01-4078242,600,331
16-06-01-5688334,600,331
16-06-01-7328428,600,331
16-06-01-8918519,600,331
16-06-02-0528611,600,331
16-06-02-2148704,600,331
16-06-02-3758796,600,331
16-06-02-5368888,600,331
16-06-02-6768968,600,331
16-06-02-8389061,600,331
16-06-02-9949150,600,331
16-06-03-1549242,600,331
16-06-03-3159334,600,331
16-06-03-4759425,600,331
16-06-03-6359517,600,331
16-06-03-7959608,600,331
16-06-03-9589701,600,331
16-06-04-1199794,600,331
16-06-04-2759883,600,331
16-06-04-4539985,600,331
16-06-04-5920064,600,331
16-06-04-7480153,600,331
16-06-04-9090245,600,331
16-06-05-0730339,600,331
16-06-05-2310429,600,331
16-06-05-3950523,600,331
16-06-05-5510612,600,331
16-06-05-7120704,600,331
16-06-05-8710795,600,331
16-06-06-0320887,600,331
16-06-06-1910978,600,331
16-06-06-3511070,600,331
16-06-06-5071159,600,331
16-06-06-6711253,600,331
16-06-06-8311344,600,331
16-06-06-9921436,600,331
16-06-07-1531528,600,331
16-06-07-3121619,600,331
16-06-07-4731711,600,331
16-06-07-6331803,600,331
16-06-07-7941895,600,331
16-06-07-9571988,600,331
16-06-08-1162079,600,331
16-06-08-2812174,600,331
16-06-08-4292258,600,331
16-06-08-5902350,600,331
16-06-08-7772457,600,331
16-06-08-9382549,641,345
16-06-09-0972640,768,352
16-06-09-2602734,805,373
16-06-09-4192825,798,377
16-06-09-5792916,798,377
16-06-09-7393008,798,377
16-06-09-9023101,875,418
16-06-10-0643194,958,460
16-06-10-2223284,928,471
16-06-10-3813375,932,477
16-06-10-5483470,935,487
16-06-10-7103563,932,499
16-06-10-8713655,928,501
16-06-11-0313747,927,500
16-06-11-1913838,927,500
16-06-11-3533931,927,500
16-06-11-5134022,927,500
16-06-11-6774116,927,500
16-06-11-8354207,927,500
16-06-11-9984300,927,500
16-06-12-1604392,875,475
16-06-12-3334491,672,407
16-06-12-4944584,594,364
16-06-12-6574677,586,359
16-06-12-8204770,618,376
16-06-12-9794861,683,411
16-06-13-1494958,720,432
16-06-13-3045047,735,442
16-06-13-4685141,756,457
16-06-13-6305233,770,477
16-06-13-7895324,787,487
16-06-13-9515417,787,487
16-06-14-1225515,787,487
16-06-14-2825606,764,473
16-06-14-4425698,733,453
16-06-14-6055791,710,438
16-06-14-7675884,681,421
16-06-14-9275975,673,411
16-06-15-0886067,607,376
16-06-15-2486159,561,346
16-06-15-4086250,529,322
16-06-15-5726344,529,322
16-06-15-7306434,512,311
16-06-15-8906526,512,311
16-06-16-0526619,512,311
16-06-16-2156712,512,311
16-06-16-3806806,512,311
16-06-16-5406898,504,306
16-06-16-6996989,405,271
16-06-16-8617081,416,272
16-06-17-0207172,416,272
16-06-17-1847266,416,272
16-06-17-3467359,416,272
16-06-17-5047449,416,272
16-06-17-6657541,416,272
16-06-17-8257633,416,272
16-06-17-9847724,416,272
16-06-18-1427814,416,272
16-06-18-3067908,416,272
16-06-18-4647998,416,272
16-06-18-6268091,416,272
16-06-18-7878183,416,272
16-06-18-9458273,416,272
16-06-19-1068366,416,272
16-06-19-2638455,416,272
16-06-19-4248547,416,272
16-06-19-5838638,416,272
16-06-19-7478732,416,272
16-06-19-9108825,416,272
16-06-20-0668915,421,278
16-06-20-2369012,255,155
16-06-20-3949102,255,155
16-06-20-5559194,424,219
16-06-20-7209289,1112,34
16-06-20-8799380,1257,24
16-06-21-0429473,1192,99
16-06-21-2009563,1190,98
16-06-21-3629656,1184,95
16-06-21-5559766,1184,95
16-06-21-6999849,1188,109
16-06-21-8919959,1186,106
16-06-22-0250035,1186,106
16-06-22-1800123,1174,107
16-06-22-3510221,1174,107
16-06-22-5250321,1172,99
16-06-22-7150429,1172,96
16-06-22-8760521,1169,96
16-06-23-0940646,1190,73
16-06-23-2470734,1190,68
16-06-23-3910816,1190,68
16-06-23-5690918,1190,68
16-06-23-7090998,1190,68
16-06-23-8661088,1190,68
16-06-24-0421188,1190,68
16-06-24-1821268,1190,68
16-06-24-3321354,1158,-103
16-06-24-4931446,1081,-248
16-06-24-6561540,1046,-294
16-06-24-8211634,1015,-300
16-06-24-9781724,1006,-291
16-06-25-1401816,987,-296
16-06-25-3001908,966,-278
16-06-25-4642002,968,-279
16-06-25-6262094,981,-284
16-06-25-8012195,981,-284
16-06-25-9482279,981,-284
16-06-26-1032367,981,-284
16-06-26-2622458,981,-284
16-06-26-4372558,981,-284
16-06-26-5792640,981,-284
16-06-26-7252723,981,-284
16-06-26-8862815,981,-284
16-06-27-0262895,981,-284
16-06-27-1832985,981,-284
16-06-27-3443077,981,-284
16-06-27-5063170,981,-284
16-06-27-6693263,981,-284
16-06-27-8283354,981,-284
16-06-27-9893446,981,-284
16-06-28-1473536,981,-284
16-06-28-3073628,981,-284
16-06-28-4733723,981,-284
16-06-28-6333814,981,-284
16-06-28-7973908,981,-284
16-06-28-9584000,981,-284
16-06-29-1284098,981,-284
16-06-29-2904190,981,-284
16-06-29-4504282,981,-284
16-06-29-6134375,981,-284
16-06-29-7734467,981,-284
16-06-29-9314557,981,-284
16-06-30-0894647,981,-284
16-06-30-2504739,981,-284
16-06-30-4104831,981,-284
16-06-30-5724924,981,-284
16-06-30-7325015,981,-284
16-06-30-8935107,981,-284
16-06-31-0805214,981,-284
16-06-31-2425307,981,-284
16-06-31-4005397,981,-284
16-06-31-5625490,981,-284
16-06-31-7245582,981,-284
16-06-31-8845674,981,-284
16-06-32-0435765,981,-284
16-06-32-2035856,981,-284
16-06-32-3645949,981,-284
16-06-32-5276042,981,-284
16-06-32-6906135,981,-284
16-06-32-8536228,981,-284
16-06-33-0156321,981,-284
16-06-33-1756412,981,-284
16-06-33-3346503,981,-284
16-06-33-4946595,981,-284
16-06-33-6576688,981,-284
16-06-33-8186780,981,-284
