Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (719.0, 382.0)
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y
16-42-43-4548780,718.9375,380.8242
16-42-43-6067550,718.9375,380.8242
16-42-43-7748680,718.9375,380.8242
16-42-43-9345980,718.9375,380.8242
16-42-44-0710230,718.9375,380.8242
16-42-44-2350760,718.9375,380.8242
16-42-44-3950980,718.9375,380.8242
16-42-44-5548770,718.9375,380.8242
16-42-44-7186240,718.9375,380.8242
16-42-44-8828070,718.9375,380.8242
16-42-45-0425140,718.9375,380.8242
16-42-45-2105740,718.9375,380.8242
16-42-45-3469220,718.9375,380.8242
16-42-45-5027590,718.9375,380.8242
16-42-45-6587400,718.9375,380.8242
16-42-45-8106130,718.9375,380.8242
16-42-45-9785170,718.9375,380.8242
16-42-46-1468810,718.9375,380.8242
16-42-46-2784590,718.9375,380.8242
16-42-46-4346130,718.9375,380.8242
16-42-46-5982470,718.9375,380.8242
16-42-46-7624900,718.9375,380.8242
16-42-46-9186330,718.9375,380.8242
16-42-47-0839130,718.9375,380.8242
16-42-47-2348060,718.9375,380.8242
16-42-47-3747210,718.9375,380.8242
16-42-47-5387890,718.9375,380.8242
16-42-47-6865800,718.9375,380.8242
16-42-47-8515420,718.9375,380.8242
16-42-48-0186690,718.9375,380.8242
16-42-48-1827160,718.9375,380.8242
16-42-48-3383750,718.9375,380.8242
16-42-48-4764430,718.9375,380.8242
16-42-48-6350350,718.9375,380.8242
16-42-48-7711740,718.9375,380.8242
16-42-48-9342860,718.9375,380.8242
16-42-49-1026760,718.9375,380.8242
16-42-49-2586130,718.9375,380.8242
16-42-49-4183900,718.9375,380.8242
16-42-49-5703900,718.9375,380.8242
16-42-49-7104770,718.9375,380.8242
16-42-49-8748000,718.9375,380.8242
16-42-50-0347940,718.9375,380.8242
16-42-50-1945980,718.9375,380.8242
16-42-50-3584450,718.9375,380.8242
16-42-50-5145480,718.9375,380.8242
16-42-50-6704170,718.9375,380.8242
16-42-50-8022540,718.9375,380.8242
16-42-50-9665360,718.9375,380.8242
16-42-51-1305050,718.9375,380.8242
16-42-51-3023950,718.9375,380.8242
16-42-51-4668240,718.9375,380.8242
16-42-51-6307880,718.9375,380.8242
16-42-51-7950210,718.9375,380.8242
16-42-51-9504500,718.9375,380.8242
16-42-52-1104930,718.9375,380.8242
16-42-52-2742300,718.9375,380.8242
16-42-52-4319780,718.9375,380.8242
16-42-52-5986360,718.9375,380.8242
16-42-52-7506440,718.9375,380.8242
16-42-52-9066570,718.9375,380.8242
16-42-53-0621320,718.9375,380.8242
16-42-53-2219710,718.9375,380.8242
16-42-53-3500930,718.9375,380.8242
16-42-53-4824660,718.9375,380.8242
16-42-53-6389300,718.9375,380.8242
16-42-53-7985940,718.9375,380.8242
16-42-53-9638860,718.9375,380.8242
16-42-54-1183240,718.9375,380.8242
16-42-54-2782360,718.9375,380.8242
16-42-54-4103810,718.9375,380.8242
16-42-54-5638820,718.9375,380.8242
16-42-54-7223560,718.9375,380.8242
16-42-54-8863410,718.9375,380.8242
16-42-55-0182800,718.9375,380.8242
16-42-55-1827140,718.9375,380.8242
16-42-55-3380880,718.9375,380.8242
16-42-55-5024770,718.9375,380.8242
16-42-55-6461140,718.9375,380.8242
16-42-55-7821790,718.9375,380.8242
16-42-55-9506740,718.9375,380.8242
16-42-56-1104540,718.9375,380.8242
16-42-56-2664560,718.9375,380.8242
16-42-56-3984500,718.9375,380.8242
16-42-56-5581670,718.9375,380.8242
16-42-56-7141120,718.9375,380.8242
16-42-56-8783990,718.9375,380.8242
16-42-57-0383480,718.9375,380.8242
16-42-57-2024590,718.9375,380.8242
16-42-57-3397900,718.9375,380.8242
16-42-57-4978310,718.9375,380.8242
16-42-57-6544250,718.9375,380.8242
16-42-57-8225310,718.9375,380.8242
16-42-57-9462460,718.9375,380.8242
16-42-58-1062560,718.9375,380.8242
16-42-58-2708250,718.9375,380.8242
16-42-58-4340660,718.9375,380.8242
16-42-58-5622810,718.9375,380.8242
16-42-58-7235250,718.9375,380.8242
16-42-58-8864420,718.9375,380.8242
16-42-59-0384990,718.9375,380.8242
16-42-59-1943030,718.9375,380.8242
16-42-59-3583130,718.9375,380.8242
16-42-59-5185050,718.9375,380.8242
16-42-59-6880560,718.9375,380.8242
16-42-59-8546090,718.9375,380.8242
16-43-00-0063800,718.9375,380.8242
16-43-00-1743110,718.9375,380.8242
16-43-00-3344610,718.9375,380.8242
16-43-00-4705080,718.9375,380.8242
16-43-00-6260830,718.9375,380.8242
16-43-00-7864980,718.9375,380.8242
16-43-00-9465050,718.9375,380.8242
16-43-01-1022860,718.9375,380.8242
16-43-01-2620940,718.9375,380.8242
16-43-01-3942700,718.9375,380.8242
16-43-01-5503280,718.9375,380.8242
16-43-01-7120050,718.9375,380.8242
16-43-01-8662280,718.9375,380.8242
16-43-01-9983780,718.9375,380.8242
16-43-02-1702660,718.9375,380.8242
16-43-02-3380140,718.9375,380.8242
16-43-02-4789490,718.9375,380.8242
16-43-02-6382780,718.9375,380.8242
16-43-02-7981010,718.9375,380.8242
16-43-02-9583730,718.9375,380.8242
16-43-03-1219360,718.9375,380.8242
16-43-03-2863390,718.9375,380.8242
16-43-03-4458780,718.9375,380.8242
16-43-03-5699740,718.9375,380.8242
16-43-03-7346570,718.9375,380.8242
16-43-03-8943150,718.9375,380.8242
16-43-04-0543320,718.9375,380.8242
16-43-04-2136580,718.9375,380.8242
16-43-04-3779990,718.9375,380.8242
16-43-04-5383430,718.9375,380.8242
16-43-04-6976610,718.9375,380.8242
16-43-04-8584160,718.9375,380.8242
16-43-05-0182460,718.9375,380.8242
16-43-05-1783880,718.9375,380.8242
16-43-05-3303480,718.9375,380.8242
16-43-05-4817680,718.9375,380.8242
16-43-05-6222110,718.9375,380.8242
16-43-05-7777760,718.9375,380.8242
16-43-05-9099980,718.9375,380.8242
16-43-06-0621070,718.9375,380.8242
16-43-06-1980790,718.9375,380.8242
16-43-06-3662330,718.9375,380.8242
16-43-06-5302940,718.9375,380.8242
16-43-06-6664140,718.9375,380.8242
16-43-06-8301390,718.9375,380.8242
16-43-06-9946920,718.9375,380.8242
16-43-07-1178550,718.9375,380.8242
16-43-07-2820390,718.9375,380.8242
16-43-07-4141250,718.9375,380.8242
16-43-07-5779340,718.9375,380.8242
16-43-07-7100090,718.9375,380.8242
16-43-07-8579130,718.9375,380.8242
16-43-08-0180080,718.9375,380.8242
16-43-08-1700220,718.9375,380.8242
16-43-08-2980180,718.9375,380.8242
16-43-08-4539550,718.9375,380.8242
16-43-08-6222300,718.9375,380.8242
16-43-08-7878210,718.9375,380.8242
16-43-08-9422110,718.9375,380.8242
16-43-09-1115080,718.9375,380.8242
16-43-09-2703940,718.9375,380.8242
16-43-09-4341020,718.9375,380.8242
16-43-09-5855810,718.9375,380.8242
16-43-09-7141640,718.9375,380.8242
16-43-09-8700950,718.9375,380.8242
16-43-10-0300520,718.9375,380.8242
16-43-10-1899110,718.9375,380.8242
16-43-10-3302760,718.9375,380.8242
16-43-10-4949470,718.9375,380.8242
16-43-10-6539100,718.9375,380.8242
16-43-10-8143760,718.9375,380.8242
16-43-10-9619280,718.9375,380.8242
16-43-11-1218660,718.9375,380.8242
16-43-11-2536960,718.9375,380.8242
16-43-11-4220850,718.9375,380.8242
16-43-11-5740700,718.9375,380.8242
16-43-11-7340380,718.9375,380.8242
